txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-24566,W-0053,2026-06-13T16:06:00,debit,59.9,entertainment,atm,credit_card,0,6906.11,
T-24567,W-0049,2026-06-13T16:09:00,debit,34.52,health,landlord,debit_card,1,10282.53,
T-24568,W-0191,2026-06-13T16:09:00,debit,10.86,food,telecom,cash,0,9577.59,
T-24569,W-0118,2026-06-13T16:10:00,credit,220.86,income,employer,eft,1,5743.71,earnings_id=EARN-06583
T-24570,W-0103,2026-06-13T16:12:00,debit,67.24,utilities,grocery,prepaid,1,10573.04,
T-24571,W-0188,2026-06-13T16:17:00,credit,119.86,advance,transfer,eft,0,5928.87,advance_id=A-00411
T-24572,W-0188,2026-06-13T16:18:00,debit,5.09,advance_fee,transfer,eft,0,5923.78,advance_id=A-00411
T-24573,W-0150,2026-06-13T16:19:00,credit,175.79,income,employer,eft,1,11215.62,earnings_id=EARN-08344
T-24574,W-0009,2026-06-13T16:29:00,credit,184.53,income,employer,eft,1,4392.65,earnings_id=EARN-00489
T-24575,W-0131,2026-06-13T16:29:00,credit,172.61,income,employer,eft,1,7396.16,earnings_id=EARN-07301
T-24576,W-0011,2026-06-13T16:37:00,debit,33.78,clothing,retail,eft,0,6805.88,
T-24577,W-0052,2026-06-13T16:40:00,debit,71.38,transport,grocery,eft,1,13306.66,
T-24578,W-0161,2026-06-13T16:40:00,debit,35.84,food,transfer,eft,0,1835.14,
T-24579,W-0142,2026-06-13T16:45:00,credit,140.87,income,employer,eft,1,-769.39,earnings_id=EARN-07903
T-24580,W-0215,2026-06-13T16:46:00,debit,42.26,other,telecom,cash,0,5550.2,
T-24581,W-0084,2026-06-13T16:48:00,debit,59.93,food,transfer,debit_card,0,7553.47,
T-24582,W-0167,2026-06-13T16:49:00,credit,108.61,income,employer,eft,1,-882.18,earnings_id=EARN-09279
T-24583,W-0146,2026-06-13T16:51:00,debit,56.52,food,restaurant,eft,0,8825.11,
T-24584,W-0179,2026-06-13T16:51:00,credit,168.49,income,employer,eft,1,6993.45,earnings_id=EARN-09944
T-24585,W-0011,2026-06-13T16:55:00,credit,229.8,income,employer,eft,1,7035.68,earnings_id=EARN-00599
T-24586,W-0026,2026-06-13T16:55:00,debit,22.68,other,grocery,cash,0,6530.18,
T-24587,W-0201,2026-06-13T16:56:00,debit,14.47,other,utility,eft,0,4578.05,
T-24588,W-0038,2026-06-13T17:03:00,debit,48.93,transport,telecom,debit_card,1,3116.12,
T-24589,W-0127,2026-06-13T17:03:00,credit,217.62,income,employer,eft,1,8949.45,earnings_id=EARN-07078
T-24590,W-0026,2026-06-13T17:04:00,debit,34.38,transport,telecom,prepaid,0,6495.8,
T-24591,W-0135,2026-06-13T17:06:00,debit,24.34,transport,telecom,prepaid,0,6944.08,
T-24592,W-0135,2026-06-13T17:12:00,debit,21.14,groceries,telecom,prepaid,1,6922.94,
T-24593,W-0058,2026-06-13T17:15:00,credit,171.48,income,employer,eft,1,2902.21,earnings_id=EARN-03229
T-24594,W-0001,2026-06-13T17:16:00,credit,147.0,income,employer,eft,1,5242.41,earnings_id=EARN-00041
T-24595,W-0132,2026-06-13T17:18:00,debit,8.78,transport,restaurant,cash,1,9400.99,
T-24596,W-0040,2026-06-13T17:20:00,credit,199.04,income,employer,eft,1,4535.82,earnings_id=EARN-02223
T-24597,W-0164,2026-06-13T17:32:00,credit,202.12,income,employer,eft,1,4726.28,earnings_id=EARN-09112
T-24598,W-0158,2026-06-13T17:43:00,credit,216.85,income,employer,eft,1,7690.64,earnings_id=EARN-08783
T-24599,W-0028,2026-06-13T17:44:00,debit,65.43,utilities,landlord,debit_card,1,4237.39,
T-24600,W-0159,2026-06-13T17:44:00,debit,29.49,clothing,telecom,cash,0,5252.42,
T-24601,W-0134,2026-06-13T17:45:00,credit,167.04,income,employer,eft,1,7114.41,earnings_id=EARN-07464
T-24602,W-0181,2026-06-13T17:49:00,debit,17.54,food,grocery,cash,0,2620.71,
T-24603,W-0038,2026-06-13T17:51:00,debit,48.58,food,restaurant,debit_card,0,3067.54,
T-24604,W-0005,2026-06-13T17:59:00,credit,129.52,income,employer,eft,1,1597.94,earnings_id=EARN-00260
T-24605,W-0139,2026-06-13T17:59:00,debit,58.18,clothing,transfer,prepaid,0,6756.88,
T-24606,W-0119,2026-06-13T18:12:00,credit,202.41,income,employer,eft,1,3971.82,earnings_id=EARN-06644
T-24607,W-0070,2026-06-13T18:19:00,debit,26.84,food,retail,prepaid,0,4023.32,
T-24608,W-0210,2026-06-13T18:31:00,debit,18.11,groceries,grocery,cash,1,5632.71,
T-24609,W-0068,2026-06-13T18:33:00,credit,43.37,advance,transfer,eft,0,10011.32,advance_id=A-00258
T-24610,W-0068,2026-06-13T18:34:00,debit,1.99,advance_fee,transfer,eft,0,10009.33,advance_id=A-00258
T-24611,W-0059,2026-06-13T18:37:00,credit,163.52,income,employer,eft,1,5358.92,earnings_id=EARN-03286
T-24612,W-0207,2026-06-13T18:37:00,debit,16.59,entertainment,telecom,debit_card,0,4543.25,
T-24613,W-0155,2026-06-13T18:40:00,debit,59.35,food,transfer,cash,0,9633.63,
T-24614,W-0010,2026-06-13T18:43:00,credit,81.38,income,employer,eft,1,-2617.94,earnings_id=EARN-00541
T-24615,W-0105,2026-06-13T18:47:00,debit,22.23,clothing,utility,debit_card,0,6843.54,
T-24616,W-0166,2026-06-13T19:03:00,debit,70.04,health,telecom,prepaid,1,9151.45,
T-24617,W-0166,2026-06-13T19:12:00,debit,22.69,transport,restaurant,debit_card,0,9128.76,
T-24618,W-0063,2026-06-13T19:14:00,debit,16.71,health,atm,debit_card,1,-252.33,
T-24619,W-0201,2026-06-13T19:15:00,credit,187.0,income,employer,eft,1,4765.05,earnings_id=EARN-11149
T-24620,W-0215,2026-06-13T19:17:00,credit,118.65,income,employer,eft,1,5668.85,earnings_id=EARN-11919
T-24621,W-0004,2026-06-13T19:22:00,debit,56.5,food,atm,credit_card,0,8868.26,
T-24622,W-0138,2026-06-13T19:24:00,credit,146.53,income,employer,eft,1,8208.85,earnings_id=EARN-07684
T-24623,W-0194,2026-06-13T19:28:00,debit,53.26,entertainment,grocery,eft,0,3931.46,
T-24624,W-0125,2026-06-13T19:29:00,credit,108.58,income,employer,eft,1,3885.25,earnings_id=EARN-06969
T-24625,W-0199,2026-06-13T19:30:00,debit,22.24,health,landlord,debit_card,1,4004.78,
T-24626,W-0087,2026-06-13T19:34:00,credit,286.39,income,employer,eft,1,8941.61,earnings_id=EARN-04851
T-24627,W-0105,2026-06-13T19:36:00,debit,29.76,clothing,telecom,debit_card,0,6813.78,
T-24628,W-0056,2026-06-13T19:37:00,debit,57.01,entertainment,landlord,credit_card,0,2631.3,
T-24629,W-0087,2026-06-13T19:41:00,debit,63.1,transport,atm,debit_card,0,8878.51,
T-24630,W-0110,2026-06-13T19:44:00,credit,169.83,income,employer,eft,1,9570.76,earnings_id=EARN-06145
T-24631,W-0140,2026-06-13T19:45:00,credit,83.46,advance,transfer,eft,0,9248.68,advance_id=A-00444
T-24632,W-0140,2026-06-13T19:46:00,debit,3.55,advance_fee,transfer,eft,0,9245.13,advance_id=A-00444
T-24633,W-0194,2026-06-13T19:46:00,credit,127.51,income,employer,eft,1,4058.97,earnings_id=EARN-10764
T-24634,W-0020,2026-06-13T19:50:00,debit,11.8,transport,landlord,credit_card,0,4543.44,
T-24635,W-0009,2026-06-13T19:51:00,debit,14.5,other,atm,credit_card,0,4378.15,
T-24636,W-0206,2026-06-13T19:51:00,debit,26.61,transport,streaming,credit_card,1,2099.68,
T-24637,W-0208,2026-06-13T19:55:00,credit,118.36,income,employer,eft,1,3972.53,earnings_id=EARN-11533
T-24638,W-0096,2026-06-13T19:58:00,credit,190.32,income,employer,eft,1,1984.49,earnings_id=EARN-05358
T-24639,W-0184,2026-06-13T19:58:00,debit,25.72,transport,streaming,debit_card,0,7171.87,
T-24640,W-0135,2026-06-13T20:08:00,debit,23.45,other,grocery,eft,0,6899.49,
T-24641,W-0183,2026-06-13T20:08:00,credit,63.06,advance,transfer,eft,0,3410.35,advance_id=A-00373
T-24642,W-0183,2026-06-13T20:09:00,debit,2.68,advance_fee,transfer,eft,0,3407.67,advance_id=A-00373
T-24643,W-0109,2026-06-13T20:19:00,debit,22.78,entertainment,utility,prepaid,0,2946.11,
T-24644,W-0216,2026-06-13T20:19:00,credit,133.81,income,employer,eft,1,2297.61,earnings_id=EARN-11975
T-24645,W-0109,2026-06-13T20:24:00,debit,29.74,other,streaming,cash,0,2916.37,
T-24646,W-0052,2026-06-13T20:26:00,credit,231.96,income,employer,eft,1,13538.62,earnings_id=EARN-02894
T-24647,W-0109,2026-06-13T20:31:00,credit,134.72,income,employer,eft,1,3051.09,earnings_id=EARN-06088
T-24648,W-0181,2026-06-13T20:44:00,debit,58.04,entertainment,utility,credit_card,0,2562.67,
T-24649,W-0151,2026-06-13T20:46:00,debit,49.93,entertainment,gas,eft,0,8031.62,
T-24650,W-0190,2026-06-13T20:55:00,credit,125.29,income,employer,eft,1,2845.63,earnings_id=EARN-10543
T-24651,W-0177,2026-06-13T20:57:00,debit,55.55,food,grocery,cash,0,-311.51,
T-24652,W-0217,2026-06-13T20:57:00,debit,11.7,entertainment,atm,eft,0,7669.42,
T-24653,W-0039,2026-06-13T20:59:00,credit,161.72,income,employer,eft,1,9728.56,earnings_id=EARN-02163
T-24654,W-0072,2026-06-13T21:04:00,credit,96.42,advance,transfer,eft,0,6058.51,advance_id=A-00404
T-24655,W-0137,2026-06-13T21:04:00,credit,323.77,income,employer,eft,1,11835.66,earnings_id=EARN-07631
T-24656,W-0072,2026-06-13T21:05:00,debit,4.1,advance_fee,transfer,eft,0,6054.41,advance_id=A-00404
T-24657,W-0181,2026-06-13T21:05:00,credit,143.22,income,employer,eft,1,2705.89,earnings_id=EARN-10048
T-24658,W-0206,2026-06-13T21:05:00,debit,8.9,entertainment,telecom,prepaid,0,2090.78,
T-24659,W-0063,2026-06-13T21:07:00,debit,19.13,transport,telecom,prepaid,0,-271.46,
T-24660,W-0157,2026-06-13T21:07:00,credit,219.79,income,employer,eft,1,9940.61,earnings_id=EARN-08724
T-24661,W-0136,2026-06-13T21:09:00,debit,43.67,food,gas,cash,0,2011.43,
T-24662,W-0008,2026-06-13T21:13:00,credit,202.16,income,employer,eft,1,10089.9,earnings_id=EARN-00430
T-24663,W-0165,2026-06-13T21:14:00,debit,46.11,groceries,landlord,prepaid,1,5233.71,
T-24664,W-0042,2026-06-13T21:19:00,debit,50.0,entertainment,telecom,credit_card,0,1128.01,
T-24665,W-0116,2026-06-13T21:23:00,debit,55.98,other,transfer,prepaid,0,7104.05,
T-24666,W-0194,2026-06-13T21:24:00,debit,62.43,utilities,transfer,debit_card,1,3996.54,
T-24667,W-0061,2026-06-13T21:25:00,debit,34.45,clothing,retail,prepaid,0,10917.98,
T-24668,W-0028,2026-06-13T21:38:00,debit,59.93,transport,transfer,debit_card,0,4177.46,
T-24669,W-0032,2026-06-13T21:38:00,debit,43.36,utilities,telecom,credit_card,1,3404.95,
T-24670,W-0145,2026-06-13T21:41:00,debit,45.04,health,retail,cash,1,9447.21,
T-24671,W-0003,2026-06-13T21:48:00,credit,162.62,income,employer,eft,1,7916.94,earnings_id=EARN-00152
T-24672,W-0016,2026-06-13T21:52:00,credit,178.62,income,employer,eft,1,7338.81,earnings_id=EARN-00875
T-24673,W-0074,2026-06-13T22:00:00,debit,22.58,entertainment,transfer,debit_card,0,9201.46,
T-24674,W-0186,2026-06-13T22:00:00,debit,22.95,transport,utility,credit_card,1,4555.21,
T-24675,W-0196,2026-06-13T22:21:00,debit,62.1,transport,streaming,eft,1,4826.58,
T-24676,W-0155,2026-06-13T22:22:00,debit,41.09,transport,telecom,credit_card,0,9592.54,
T-24677,W-0137,2026-06-13T22:44:00,debit,5.31,transport,grocery,credit_card,0,11830.35,
T-24678,W-0213,2026-06-13T22:45:00,debit,7.8,other,streaming,cash,0,8492.45,
T-24679,W-0132,2026-06-13T22:54:00,debit,39.47,utilities,restaurant,credit_card,1,9361.52,
T-24680,W-0129,2026-06-13T22:57:00,debit,46.04,transport,transfer,prepaid,0,-1177.35,
T-24681,W-0192,2026-06-14T07:13:00,debit,37.99,groceries,utility,debit_card,1,5324.16,
T-24682,W-0018,2026-06-14T07:18:00,debit,31.41,clothing,grocery,credit_card,0,894.12,
T-24683,W-0136,2026-06-14T07:20:00,debit,14.85,entertainment,landlord,debit_card,0,1996.58,
T-24684,W-0219,2026-06-14T07:20:00,debit,57.94,transport,telecom,credit_card,0,4496.09,
T-24685,W-0054,2026-06-14T07:22:00,debit,28.16,utilities,restaurant,cash,1,9280.98,
T-24686,W-0155,2026-06-14T07:24:00,debit,47.32,food,transfer,prepaid,0,9545.22,
T-24687,W-0024,2026-06-14T07:26:00,debit,42.42,food,retail,prepaid,0,3885.47,
T-24688,W-0161,2026-06-14T07:28:00,debit,9.02,food,gas,cash,0,1826.12,
T-24689,W-0050,2026-06-14T07:29:00,debit,10.48,entertainment,streaming,credit_card,0,6555.94,
T-24690,W-0060,2026-06-14T07:30:00,debit,64.57,clothing,telecom,prepaid,0,572.75,
T-24691,W-0129,2026-06-14T07:37:00,debit,9.35,transport,transfer,prepaid,1,-1186.7,
T-24692,W-0087,2026-06-14T07:40:00,debit,47.85,other,utility,credit_card,0,8830.66,
T-24693,W-0140,2026-06-14T07:55:00,debit,5.75,other,atm,credit_card,0,9239.38,
T-24694,W-0089,2026-06-14T08:00:00,credit,218.1,income,employer,eft,1,7104.88,earnings_id=EARN-04964
T-24695,W-0110,2026-06-14T08:00:00,debit,81.74,utilities,transfer,eft,0,9489.02,obligation_id=O-00822
T-24696,W-0125,2026-06-14T08:00:00,debit,177.65,debt_payment,transfer,eft,1,3707.6,obligation_id=O-00817
T-24697,W-0059,2026-06-14T08:01:00,credit,137.09,income,employer,eft,1,5496.01,earnings_id=EARN-03285
T-24698,W-0185,2026-06-14T08:01:00,credit,129.14,income,employer,eft,1,7070.57,earnings_id=EARN-10266
T-24699,W-0124,2026-06-14T08:05:00,credit,258.12,income,employer,eft,1,9358.83,earnings_id=EARN-06914
T-24700,W-0006,2026-06-14T08:08:00,credit,215.88,income,employer,eft,1,4427.7,earnings_id=EARN-00316
T-24701,W-0125,2026-06-14T08:10:00,debit,29.06,health,atm,debit_card,1,3678.54,
T-24702,W-0074,2026-06-14T08:11:00,debit,13.72,clothing,grocery,cash,0,9187.74,
T-24703,W-0127,2026-06-14T08:11:00,credit,256.51,income,employer,eft,1,9205.96,earnings_id=EARN-07077
T-24704,W-0015,2026-06-14T08:12:00,credit,186.11,income,employer,eft,1,8663.38,earnings_id=EARN-00822
T-24705,W-0110,2026-06-14T08:12:00,credit,184.03,income,employer,eft,1,9673.05,earnings_id=EARN-06142
T-24706,W-0019,2026-06-14T08:16:00,credit,185.64,income,employer,eft,1,2836.57,earnings_id=EARN-01045
T-24707,W-0156,2026-06-14T08:16:00,debit,11.14,other,restaurant,eft,0,5337.58,
T-24708,W-0002,2026-06-14T08:17:00,credit,172.71,income,employer,eft,1,1040.66,earnings_id=EARN-00091
T-24709,W-0113,2026-06-14T08:18:00,credit,132.05,income,employer,eft,1,5047.25,earnings_id=EARN-06309
T-24710,W-0115,2026-06-14T08:20:00,credit,200.37,income,employer,eft,1,7034.2,earnings_id=EARN-06421
T-24711,W-0203,2026-06-14T08:24:00,credit,242.14,income,employer,eft,1,12988.1,earnings_id=EARN-11258
T-24712,W-0112,2026-06-14T08:26:00,credit,201.66,income,employer,eft,1,5256.03,earnings_id=EARN-06253
T-24713,W-0131,2026-06-14T08:29:00,credit,137.32,income,employer,eft,1,7533.48,earnings_id=EARN-07298
T-24714,W-0197,2026-06-14T08:31:00,credit,224.32,income,employer,eft,1,5082.84,earnings_id=EARN-10926
T-24715,W-0029,2026-06-14T08:32:00,credit,198.92,income,employer,eft,1,8403.72,earnings_id=EARN-01604
T-24716,W-0057,2026-06-14T08:32:00,debit,48.89,entertainment,streaming,credit_card,0,7151.74,
T-24717,W-0194,2026-06-14T08:34:00,debit,50.66,food,retail,cash,0,3945.88,
T-24718,W-0108,2026-06-14T08:35:00,debit,26.17,entertainment,utility,prepaid,0,10535.57,
T-24719,W-0138,2026-06-14T08:35:00,credit,137.89,income,employer,eft,1,8346.74,earnings_id=EARN-07682
T-24720,W-0004,2026-06-14T08:36:00,credit,221.27,income,employer,eft,1,9089.53,earnings_id=EARN-00202
T-24721,W-0217,2026-06-14T08:38:00,credit,142.1,income,employer,eft,1,7811.52,earnings_id=EARN-12029
T-24722,W-0114,2026-06-14T08:39:00,credit,218.93,income,employer,eft,1,8801.27,earnings_id=EARN-06363
T-24723,W-0120,2026-06-14T08:39:00,credit,127.47,income,employer,eft,1,5178.75,earnings_id=EARN-06692
T-24724,W-0133,2026-06-14T08:39:00,credit,46.96,advance,transfer,eft,0,-1209.37,advance_id=A-00247
T-24725,W-0133,2026-06-14T08:40:00,debit,2.0,advance_fee,transfer,eft,0,-1211.37,advance_id=A-00247
T-24726,W-0161,2026-06-14T08:40:00,debit,33.46,groceries,gas,prepaid,1,1792.66,
T-24727,W-0184,2026-06-14T08:41:00,credit,133.16,income,employer,eft,1,7305.03,earnings_id=EARN-10213
T-24728,W-0199,2026-06-14T08:42:00,debit,47.55,clothing,telecom,cash,0,3957.23,
T-24729,W-0197,2026-06-14T08:43:00,credit,139.51,income,employer,eft,1,5222.35,earnings_id=EARN-10927
T-24730,W-0133,2026-06-14T08:44:00,credit,175.72,income,employer,eft,1,-1035.65,earnings_id=EARN-07406
T-24731,W-0032,2026-06-14T08:47:00,credit,164.05,income,employer,eft,1,3569.0,earnings_id=EARN-01771
T-24732,W-0219,2026-06-14T08:47:00,debit,57.23,clothing,transfer,credit_card,0,4438.86,
T-24733,W-0195,2026-06-14T08:50:00,credit,241.85,income,employer,eft,1,8893.25,earnings_id=EARN-10820
T-24734,W-0153,2026-06-14T08:51:00,credit,194.2,income,employer,eft,1,7332.07,earnings_id=EARN-08508
T-24735,W-0020,2026-06-14T08:52:00,debit,53.26,entertainment,transfer,debit_card,0,4490.18,
T-24736,W-0219,2026-06-14T08:53:00,credit,164.46,income,employer,eft,1,4603.32,earnings_id=EARN-12142
T-24737,W-0108,2026-06-14T08:56:00,credit,210.65,income,employer,eft,1,10746.22,earnings_id=EARN-06027
T-24738,W-0136,2026-06-14T08:56:00,debit,23.0,other,telecom,eft,0,1973.58,
T-24739,W-0065,2026-06-14T08:57:00,credit,220.08,income,employer,eft,1,4438.03,earnings_id=EARN-03618
T-24740,W-0182,2026-06-14T09:01:00,credit,133.42,income,employer,eft,1,4675.51,earnings_id=EARN-10106
T-24741,W-0095,2026-06-14T09:07:00,credit,166.12,income,employer,eft,1,2012.23,earnings_id=EARN-05298
T-24742,W-0130,2026-06-14T09:07:00,credit,167.07,income,employer,eft,1,6251.89,earnings_id=EARN-07243
T-24743,W-0124,2026-06-14T09:09:00,credit,268.64,income,employer,eft,1,9627.47,earnings_id=EARN-06913
T-24744,W-0214,2026-06-14T09:09:00,debit,32.53,transport,transfer,eft,1,1247.66,
T-24745,W-0056,2026-06-14T09:10:00,credit,115.63,income,employer,eft,1,2746.93,earnings_id=EARN-03116
T-24746,W-0070,2026-06-14T09:10:00,credit,151.69,income,employer,eft,1,4175.01,earnings_id=EARN-03898
T-24747,W-0139,2026-06-14T09:10:00,debit,40.35,transport,restaurant,debit_card,0,6716.53,
T-24748,W-0069,2026-06-14T09:13:00,credit,182.27,income,employer,eft,1,10434.71,earnings_id=EARN-03846
T-24749,W-0125,2026-06-14T09:13:00,credit,119.8,income,employer,eft,1,3798.34,earnings_id=EARN-06967
T-24750,W-0137,2026-06-14T09:15:00,credit,153.06,income,employer,eft,1,11983.41,earnings_id=EARN-07630
T-24751,W-0148,2026-06-14T09:15:00,credit,192.01,income,employer,eft,1,10263.06,earnings_id=EARN-08234
T-24752,W-0134,2026-06-14T09:25:00,credit,27.93,advance,transfer,eft,0,7142.34,advance_id=A-00523
T-24753,W-0070,2026-06-14T09:26:00,debit,45.15,other,grocery,eft,0,4129.86,
T-24754,W-0134,2026-06-14T09:26:00,debit,1.99,advance_fee,transfer,eft,0,7140.35,advance_id=A-00523
T-24755,W-0076,2026-06-14T09:27:00,credit,208.71,income,employer,eft,1,8332.05,earnings_id=EARN-04236
T-24756,W-0200,2026-06-14T09:27:00,credit,168.48,income,employer,eft,1,7579.67,earnings_id=EARN-11093
T-24757,W-0121,2026-06-14T09:31:00,credit,149.6,income,employer,eft,1,6341.5,earnings_id=EARN-06750
T-24758,W-0166,2026-06-14T09:37:00,debit,46.18,other,restaurant,cash,0,9082.58,
T-24759,W-0014,2026-06-14T09:43:00,credit,234.36,income,employer,eft,1,9429.78,earnings_id=EARN-00764
T-24760,W-0062,2026-06-14T09:48:00,debit,46.79,transport,atm,cash,1,836.03,
T-24761,W-0086,2026-06-14T09:48:00,credit,208.41,income,employer,eft,1,3076.82,earnings_id=EARN-04799
T-24762,W-0042,2026-06-14T09:50:00,debit,52.69,groceries,retail,eft,1,1075.32,
T-24763,W-0213,2026-06-14T09:51:00,credit,154.64,income,employer,eft,1,8647.09,earnings_id=EARN-11809
T-24764,W-0046,2026-06-14T09:52:00,credit,204.86,income,employer,eft,1,11254.47,earnings_id=EARN-02556
T-24765,W-0204,2026-06-14T09:57:00,debit,14.02,transport,retail,cash,1,6985.02,
T-24766,W-0047,2026-06-14T10:03:00,debit,39.32,transport,streaming,eft,0,8378.44,
T-24767,W-0063,2026-06-14T10:03:00,credit,130.69,income,employer,eft,1,-140.77,earnings_id=EARN-03508
T-24768,W-0095,2026-06-14T10:03:00,credit,167.68,income,employer,eft,1,2179.91,earnings_id=EARN-05299
T-24769,W-0135,2026-06-14T10:06:00,credit,219.17,income,employer,eft,1,7118.66,earnings_id=EARN-07515
T-24770,W-0018,2026-06-14T10:07:00,credit,97.84,income,employer,eft,1,991.96,earnings_id=EARN-00988
T-24771,W-0023,2026-06-14T10:08:00,credit,124.44,income,employer,eft,1,4574.99,earnings_id=EARN-01269
T-24772,W-0025,2026-06-14T10:08:00,credit,167.28,income,employer,eft,1,5863.78,earnings_id=EARN-01381
T-24773,W-0048,2026-06-14T10:10:00,credit,231.78,income,employer,eft,1,8805.79,earnings_id=EARN-02670
T-24774,W-0002,2026-06-14T10:12:00,credit,149.81,income,employer,eft,1,1190.47,earnings_id=EARN-00092
T-24775,W-0077,2026-06-14T10:12:00,credit,190.4,income,employer,eft,1,5887.09,earnings_id=EARN-04290
T-24776,W-0076,2026-06-14T10:19:00,debit,14.08,other,utility,credit_card,0,8317.97,
T-24777,W-0030,2026-06-14T10:20:00,credit,121.35,income,employer,eft,1,7291.7,earnings_id=EARN-01662
T-24778,W-0152,2026-06-14T10:22:00,credit,131.05,income,employer,eft,1,6385.25,earnings_id=EARN-08451
T-24779,W-0006,2026-06-14T10:25:00,credit,224.11,income,employer,eft,1,4651.81,earnings_id=EARN-00315
T-24780,W-0173,2026-06-14T10:25:00,credit,254.29,income,employer,eft,1,6932.33,earnings_id=EARN-09608
T-24781,W-0031,2026-06-14T10:27:00,credit,163.48,income,employer,eft,1,7447.83,earnings_id=EARN-01717
T-24782,W-0044,2026-06-14T10:27:00,credit,148.55,income,employer,eft,1,3926.58,earnings_id=EARN-02447
T-24783,W-0073,2026-06-14T10:27:00,credit,233.68,income,employer,eft,1,9731.86,earnings_id=EARN-04069
T-24784,W-0064,2026-06-14T10:28:00,credit,146.93,income,employer,eft,1,4080.43,earnings_id=EARN-03566
T-24785,W-0079,2026-06-14T10:28:00,credit,161.83,income,employer,eft,1,10507.25,earnings_id=EARN-04407
T-24786,W-0075,2026-06-14T10:29:00,credit,213.32,income,employer,eft,1,9728.4,earnings_id=EARN-04181
T-24787,W-0104,2026-06-14T10:30:00,credit,207.35,income,employer,eft,1,6935.87,earnings_id=EARN-05803
T-24788,W-0206,2026-06-14T10:30:00,credit,133.61,income,employer,eft,1,2224.39,earnings_id=EARN-11425
T-24789,W-0214,2026-06-14T10:31:00,credit,165.15,income,employer,eft,1,1412.81,earnings_id=EARN-11864
T-24790,W-0147,2026-06-14T10:35:00,credit,219.48,income,employer,eft,1,10830.28,earnings_id=EARN-08179
T-24791,W-0186,2026-06-14T10:40:00,debit,45.24,food,landlord,cash,0,4509.97,
T-24792,W-0069,2026-06-14T10:47:00,debit,44.87,other,gas,debit_card,0,10389.84,
T-24793,W-0092,2026-06-14T10:49:00,credit,192.1,income,employer,eft,1,3507.61,earnings_id=EARN-05131
T-24794,W-0132,2026-06-14T10:51:00,debit,69.9,utilities,landlord,cash,1,9291.62,
T-24795,W-0204,2026-06-14T10:51:00,credit,116.2,income,employer,eft,1,7101.22,earnings_id=EARN-11314
T-24796,W-0020,2026-06-14T10:54:00,credit,146.69,income,employer,eft,1,4636.87,earnings_id=EARN-01101
T-24797,W-0085,2026-06-14T10:54:00,credit,170.23,income,employer,eft,1,8772.17,earnings_id=EARN-04737
T-24798,W-0123,2026-06-14T10:56:00,debit,46.46,transport,landlord,eft,0,7060.7,
T-24799,W-0188,2026-06-14T11:05:00,credit,205.25,income,employer,eft,1,6129.03,earnings_id=EARN-10433
T-24800,W-0039,2026-06-14T11:09:00,credit,271.88,income,employer,eft,1,10000.44,earnings_id=EARN-02161
T-24801,W-0028,2026-06-14T11:10:00,credit,196.62,income,employer,eft,1,4374.08,earnings_id=EARN-01549
T-24802,W-0008,2026-06-14T11:11:00,credit,210.66,income,employer,eft,1,10300.56,earnings_id=EARN-00428
T-24803,W-0009,2026-06-14T11:11:00,credit,291.56,income,employer,eft,1,4669.71,earnings_id=EARN-00487
T-24804,W-0082,2026-06-14T11:11:00,debit,52.86,utilities,restaurant,cash,1,4768.82,
T-24805,W-0155,2026-06-14T11:14:00,debit,21.93,utilities,landlord,credit_card,1,9523.29,
T-24806,W-0019,2026-06-14T11:17:00,credit,234.36,income,employer,eft,1,3070.93,earnings_id=EARN-01043
T-24807,W-0099,2026-06-14T11:19:00,debit,54.29,clothing,restaurant,debit_card,0,3269.47,
T-24808,W-0143,2026-06-14T11:19:00,credit,48.83,advance,transfer,eft,0,7502.09,advance_id=A-00019
T-24809,W-0173,2026-06-14T11:19:00,credit,248.71,income,employer,eft,1,7181.04,earnings_id=EARN-09606
T-24810,W-0143,2026-06-14T11:20:00,debit,2.08,advance_fee,transfer,eft,0,7500.01,advance_id=A-00019
T-24811,W-0061,2026-06-14T11:22:00,credit,218.34,income,employer,eft,1,11136.32,earnings_id=EARN-03396
T-24812,W-0107,2026-06-14T11:25:00,credit,173.14,income,employer,eft,1,9111.65,earnings_id=EARN-05972
T-24813,W-0047,2026-06-14T11:30:00,credit,184.06,income,employer,eft,1,8562.5,earnings_id=EARN-02614
T-24814,W-0139,2026-06-14T11:30:00,debit,64.04,clothing,gas,eft,0,6652.49,
T-24815,W-0144,2026-06-14T11:31:00,credit,170.32,income,employer,eft,1,8123.08,earnings_id=EARN-08011
T-24816,W-0002,2026-06-14T11:32:00,credit,140.53,income,employer,eft,1,1331.0,earnings_id=EARN-00090
T-24817,W-0016,2026-06-14T11:32:00,credit,222.44,income,employer,eft,1,7561.25,earnings_id=EARN-00873
T-24818,W-0057,2026-06-14T11:33:00,credit,172.68,income,employer,eft,1,7324.42,earnings_id=EARN-03172
T-24819,W-0145,2026-06-14T11:36:00,credit,208.12,income,employer,eft,1,9655.33,earnings_id=EARN-08067
T-24820,W-0095,2026-06-14T11:37:00,debit,53.77,transport,retail,debit_card,1,2126.14,
T-24821,W-0206,2026-06-14T11:37:00,credit,133.32,income,employer,eft,1,2357.71,earnings_id=EARN-11423
