worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0174,2026-06-15,470.29,328.78,285.49,141.51,0,0,0,-1750.55,1.57,1
W-0174,2026-06-22,589.89,455.49,344.4,134.4,0,0,0,-1397.25,18.86,1
W-0174,2026-06-29,279.03,2408.58,2319.87,-2129.55,0,0,0,-3526.8,48.11,1
W-0175,2026-03-30,435.42,451.34,282.97,-15.92,0,0,0,593.57,34.18,0
W-0175,2026-04-06,1022.21,212.59,135.28,809.62,1,84.77,3.6,1487.45,-49.12,0
W-0175,2026-04-13,1016.5,281.27,141.17,735.23,0,0,0,2237.74,-43.31,0
W-0175,2026-04-20,526.21,187.32,86.96,338.89,0,0,0,2769.75,6543.52,0
W-0175,2026-04-27,692.55,170.63,65.9,521.92,0,0,0,3132.58,-44.53,0
W-0175,2026-05-04,1126.76,342.12,205.97,784.64,0,0,0,3907.71,696.26,0
W-0175,2026-05-11,975.04,242.66,186.84,732.38,0,0,0,4654.54,,0
W-0175,2026-05-18,534.31,203.96,77.84,330.35,0,0,0,5139.04,44.78,0
W-0175,2026-05-25,561.71,117.62,66.61,444.09,0,0,0,5428.84,294.38,0
W-0175,2026-06-01,854.76,564.79,371.42,289.97,0,0,0,5713.34,578.04,0
W-0175,2026-06-08,820.11,298.33,90.84,521.78,0,0,0,5992.52,618.9,0
W-0175,2026-06-15,964.6,447.27,265.85,517.33,0,0,0,6737.9,24.45,0
W-0175,2026-06-22,695.73,296.76,219.69,398.97,0,0,0,7311.18,-21.06,0
W-0175,2026-06-29,174.46,385.8,156.0,-211.34,0,0,0,7099.84,412.43,0
W-0176,2026-03-30,584.37,846.2,714.84,-261.83,2,79.98,1.99,5832.31,-402.98,0
W-0176,2026-04-06,727.85,221.21,139.69,506.64,0,0,0,6333.83,6.59,0
W-0176,2026-04-13,543.67,595.19,400.44,-51.52,0,0,0,6289.11,99.55,0
W-0176,2026-04-20,552.08,387.92,192.6,164.16,0,0,0,6614.51,-14.15,0
W-0176,2026-04-27,786.63,748.73,686.03,37.9,0,0,0,6652.41,10.85,0
W-0176,2026-05-04,761.44,226.35,158.77,535.09,0,0,0,7187.5,59.6,0
W-0176,2026-05-11,870.73,478.47,378.7,392.26,0,0,0,7579.76,224.65,0
W-0176,2026-05-18,955.85,296.92,188.46,658.93,0,0,0,7901.22,756.74,0
W-0176,2026-05-25,447.51,64.49,0.0,383.02,0,0,0,8478.72,80.1,0
W-0176,2026-06-01,629.32,818.22,714.84,-188.9,1,28.57,1.99,8461.38,423.92,0
W-0176,2026-06-08,911.26,191.14,29.24,720.12,0,0,0,8959.66,737.59,0
W-0176,2026-06-15,744.24,679.98,576.67,64.26,0,0,0,9019.36,-26.91,0
W-0176,2026-06-22,808.09,152.76,103.89,655.33,0,0,0,9645.45,428.51,0
W-0176,2026-06-29,161.16,1008.92,809.51,-847.76,0,0,0,9053.33,-1.37,0
W-0177,2026-03-30,284.23,2617.38,2549.62,-2333.15,0,0,0,1040.16,421.93,0
W-0177,2026-04-06,547.32,262.42,0.0,284.9,0,0,0,1343.49,-39.52,0
W-0177,2026-04-13,524.79,546.49,405.36,-21.7,0,0,0,1454.21,94.73,0
W-0177,2026-04-20,851.4,223.5,62.32,627.9,0,0,0,1783.59,-48.55,0
W-0177,2026-04-27,444.66,2634.58,2572.53,-2189.92,0,0,0,-107.81,707.41,1
W-0177,2026-05-04,364.31,200.09,140.26,164.22,0,0,0,56.41,589.87,0
W-0177,2026-05-11,554.28,244.93,197.4,309.35,0,0,0,272.35,7.46,0
W-0177,2026-05-18,886.82,101.38,25.95,785.44,0,0,0,959.4,271.62,0
W-0177,2026-05-25,671.73,394.28,263.47,277.45,0,0,0,1428.65,1.63,0
W-0177,2026-06-01,605.59,2539.34,2414.58,-1933.75,0,0,0,-652.66,,1
W-0177,2026-06-08,837.33,314.97,206.17,522.36,0,0,0,-311.51,137.05,1
W-0177,2026-06-15,592.85,133.27,18.26,459.58,0,0,0,315.4,436.8,0
W-0177,2026-06-22,648.38,535.95,422.54,112.43,0,0,0,464.67,-48.52,0
W-0177,2026-06-29,264.14,2482.17,2406.16,-2218.03,0,0,0,-1628.76,246.76,1
W-0178,2026-03-30,531.74,963.43,645.97,-431.69,0,0,0,4369.34,64.71,0
W-0178,2026-04-06,281.5,112.18,0.0,169.32,0,0,0,4538.66,23.11,0
W-0178,2026-04-13,626.33,128.36,85.7,497.97,0,0,0,5036.63,-21.02,0
W-0178,2026-04-20,286.3,258.08,248.77,28.22,1,23.86,1.99,5088.71,14347.74,0
W-0178,2026-04-27,735.93,712.73,625.46,23.2,0,0,0,4944.11,575.38,0
W-0178,2026-05-04,841.43,317.07,131.35,524.36,0,0,0,5636.27,6190.2,0
W-0178,2026-05-11,397.69,210.86,139.5,186.83,0,0,0,5823.1,23.68,0
W-0178,2026-05-18,654.34,314.04,183.85,340.3,0,0,0,5996.16,-24.65,0
W-0178,2026-05-25,872.37,83.34,0.0,789.03,1,74.33,3.16,6935.41,116.57,0
W-0178,2026-06-01,817.42,756.62,657.04,60.8,0,0,0,6959.98,242.68,0
W-0178,2026-06-08,859.27,107.94,29.31,751.33,0,0,0,7652.02,63.53,0
W-0178,2026-06-15,699.03,411.79,199.77,287.24,0,0,0,7995.49,287.96,0
W-0178,2026-06-22,389.15,49.63,0.0,339.52,0,0,0,8367.95,653.47,0
W-0178,2026-06-29,365.02,755.43,546.49,-390.41,0,0,0,8075.24,285.56,0
W-0179,2026-03-30,530.93,0.0,0.0,530.93,0,0,0,2470.42,9927.79,0
W-0179,2026-04-06,795.82,221.14,0.0,574.68,0,0,0,3031.08,-440.72,0
W-0179,2026-04-13,647.07,936.96,657.55,-289.89,0,0,0,2799.08,533.55,0
W-0179,2026-04-20,995.72,276.88,209.28,718.84,0,0,0,3693.85,157.17,0
W-0179,2026-04-27,1074.92,114.04,81.93,960.88,0,0,0,4654.73,65.83,0
W-0179,2026-05-04,664.31,393.58,133.1,270.73,0,0,0,4925.46,-19.99,0
W-0179,2026-05-11,702.86,660.37,620.37,42.49,0,0,0,4967.95,63.73,0
W-0179,2026-05-18,917.97,484.02,253.33,433.95,0,0,0,5150.86,-1159.16,0
W-0179,2026-05-25,634.43,198.79,61.32,435.64,1,24.38,1.99,5861.92,497.02,0
W-0179,2026-06-01,908.42,102.11,97.21,806.31,1,115.4,4.9,6582.12,652.08,0
W-0179,2026-06-08,614.16,306.75,137.04,307.41,0,0,0,6919.97,337.23,0
W-0179,2026-06-15,498.92,839.91,725.68,-340.99,0,0,0,6563.94,47.14,0
W-0179,2026-06-22,192.35,199.8,141.12,-7.45,0,0,0,6742.6,,0
W-0179,2026-06-29,216.92,193.58,64.77,23.34,0,0,0,6765.94,642.46,0
W-0180,2026-03-30,684.51,582.21,573.0,102.3,0,0,0,2997.43,141.5,0
W-0180,2026-04-06,754.88,278.24,165.23,476.64,0,0,0,3930.21,-44.94,0
W-0180,2026-04-13,629.08,93.04,93.04,536.04,0,0,0,4193.21,98.0,0
W-0180,2026-04-20,613.05,431.89,333.74,181.16,1,36.61,0.0,4684.02,776.85,0
W-0180,2026-04-27,333.72,748.26,586.32,-414.54,0,0,0,4134.42,-21.2,0
W-0180,2026-05-04,463.65,149.7,82.35,313.95,1,58.55,2.49,4535.81,91.26,0
W-0180,2026-05-11,484.45,458.24,197.13,26.21,0,0,0,4553.11,140.11,0
W-0180,2026-05-18,473.87,205.67,89.69,268.2,0,0,0,4717.19,455.51,0
W-0180,2026-05-25,495.22,209.16,125.4,286.06,0,0,0,5078.93,78.3,0
W-0180,2026-06-01,469.82,700.09,606.52,-230.27,0,0,0,4713.41,,0
W-0180,2026-06-08,379.42,453.52,250.93,-74.1,0,0,0,4800.05,-25.48,0
W-0180,2026-06-15,552.04,163.74,83.02,388.3,0,0,0,5177.25,,0
W-0180,2026-06-22,96.82,303.05,77.69,-206.23,1,37.19,1.99,5137.34,-17.63,0
W-0180,2026-06-29,233.27,576.04,534.49,-342.77,0,0,0,4794.57,125.92,0
W-0181,2026-03-30,323.76,2579.51,2391.4,-2255.75,0,0,0,2232.68,734.41,0
W-0181,2026-04-06,180.09,207.59,0.0,-27.5,0,0,0,2360.51,11647.21,0
W-0181,2026-04-13,1159.46,114.87,76.94,1044.59,0,0,0,2918.8,548.58,0
W-0181,2026-04-20,676.21,167.01,0.0,509.2,0,0,0,3914.3,112.87,0
W-0181,2026-04-27,665.45,2225.28,2216.91,-1559.83,1,50.52,2.15,2248.21,46.15,0
W-0181,2026-05-04,676.82,545.25,311.9,131.57,2,104.58,4.72,2463.46,642.43,0
W-0181,2026-05-11,889.88,245.08,131.2,644.8,0,0,0,3096.56,113.44,0
W-0181,2026-05-18,866.81,200.88,125.44,665.93,0,0,0,3775.59,,0
W-0181,2026-05-25,706.95,148.8,0.0,558.15,0,0,0,4340.2,106.63,0
W-0181,2026-06-01,329.66,2561.59,2465.62,-2231.93,0,0,0,2278.09,283.47,0
W-0181,2026-06-08,1170.38,433.16,23.01,737.22,0,0,0,2674.61,-49.04,0
W-0181,2026-06-15,654.89,170.84,128.71,484.05,0,0,0,3319.49,700.1,0
W-0181,2026-06-22,626.88,196.73,101.75,430.15,0,0,0,3771.49,226.8,0
W-0181,2026-06-29,367.03,2472.63,2423.22,-2105.6,0,0,0,1823.91,104.27,0
W-0182,2026-03-30,390.76,117.26,117.26,273.5,0,0,0,2061.59,198.98,0
W-0182,2026-04-06,515.89,385.03,223.68,130.86,0,0,0,2070.44,,0
W-0182,2026-04-13,590.22,415.66,112.7,174.56,0,0,0,2367.01,526.42,0
W-0182,2026-04-20,386.9,126.23,66.01,260.67,0,0,0,2498.15,93.86,0
W-0182,2026-04-27,607.34,266.63,85.53,340.71,0,0,0,2855.82,,0
W-0182,2026-05-04,622.22,268.4,226.68,353.82,0,0,0,3064.77,52.45,0
W-0182,2026-05-11,889.44,315.01,197.65,574.43,0,0,0,3498.77,549.22,0
W-0182,2026-05-18,366.03,310.8,100.18,55.23,0,0,0,3951.87,621.13,0
W-0182,2026-05-25,744.06,219.71,13.2,524.35,0,0,0,4359.01,24.72,0
W-0182,2026-06-01,395.67,364.35,132.53,31.32,0,0,0,4507.54,769.48,0
W-0182,2026-06-08,392.75,224.78,135.0,167.97,0,0,0,4675.51,416.56,0
W-0182,2026-06-15,404.02,181.44,153.85,222.58,0,0,0,4615.51,75.75,0
W-0182,2026-06-22,493.65,318.64,178.93,175.01,0,0,0,4938.48,201.91,0
W-0182,2026-06-29,120.43,301.8,224.24,-181.37,0,0,0,4891.73,2307.38,0
W-0183,2026-03-30,298.51,1237.46,1057.02,-938.95,0,0,0,2589.71,565.78,0
W-0183,2026-04-06,693.6,354.14,198.09,339.46,0,0,0,3097.82,723.51,0
W-0183,2026-04-13,566.31,149.38,96.01,416.93,1,26.51,1.99,3403.41,563.76,0
W-0183,2026-04-20,674.29,328.79,212.55,345.5,0,0,0,3763.23,42.4,0
W-0183,2026-04-27,534.99,1324.01,1131.97,-789.02,0,0,0,2968.78,129.13,0
W-0183,2026-05-04,753.19,304.79,218.38,448.4,0,0,0,3314.62,3218.75,0
W-0183,2026-05-11,376.95,246.41,162.85,130.54,2,94.76,4.25,3616.4,73.89,0
W-0183,2026-05-18,641.29,318.11,198.09,323.18,0,0,0,3968.76,-25.59,0
W-0183,2026-05-25,501.29,287.86,74.87,213.43,0,0,0,4308.05,400.45,0
W-0183,2026-06-01,482.47,1465.93,1336.57,-983.46,0,0,0,3324.59,-40.73,0
W-0183,2026-06-08,393.84,432.87,214.9,-39.03,2,122.11,5.19,3407.67,575.83,0
W-0183,2026-06-15,603.73,198.09,198.09,405.64,0,0,0,3813.31,,0
W-0183,2026-06-22,491.1,158.01,0.0,333.09,1,61.4,2.61,3961.18,-252.46,0
W-0183,2026-06-29,288.66,1697.26,1569.55,-1408.6,0,0,0,2799.2,,0
W-0184,2026-03-30,250.84,307.11,245.56,-56.27,0,0,0,4441.83,566.43,0
W-0184,2026-04-06,366.5,9.94,0.0,356.56,2,233.92,9.94,5149.44,103.15,0
W-0184,2026-04-13,458.78,309.19,159.62,149.59,0,0,0,5299.03,-49.69,0
W-0184,2026-04-20,700.3,250.17,104.12,450.13,0,0,0,5502.92,130.11,0
W-0184,2026-04-27,224.15,383.92,94.85,-159.77,0,0,0,5482.16,454.74,0
W-0184,2026-05-04,723.14,148.79,44.46,574.35,0,0,0,6163.74,6.41,0
W-0184,2026-05-11,602.88,386.32,94.34,216.56,1,78.02,3.32,6326.42,115.18,0
W-0184,2026-05-18,643.52,260.43,49.23,383.09,0,0,0,6725.74,,0
W-0184,2026-05-25,359.97,400.46,73.74,-40.49,0,0,0,6800.92,113.11,0
W-0184,2026-06-01,324.48,163.02,116.54,161.46,0,0,0,6858.96,268.94,0
W-0184,2026-06-08,583.18,142.79,65.31,440.39,0,0,0,7402.77,392.01,0
W-0184,2026-06-15,305.93,180.68,36.86,125.25,0,0,0,7320.13,213.56,0
W-0184,2026-06-22,593.62,202.54,49.1,391.08,0,0,0,7818.8,741.29,0
W-0184,2026-06-29,226.26,228.43,145.56,-2.17,0,0,0,7916.93,-36.85,0
W-0185,2026-03-30,124.58,299.84,257.97,-175.26,0,0,0,3550.1,66.52,0
W-0185,2026-04-06,370.78,252.6,201.79,118.18,1,62.17,2.64,3628.67,183.26,0
W-0185,2026-04-13,955.61,479.66,90.97,475.95,0,0,0,4041.59,111.84,0
W-0185,2026-04-20,576.55,230.14,57.87,346.41,0,0,0,4407.06,-37.95,0
W-0185,2026-04-27,576.52,296.73,43.99,279.79,0,0,0,4706.56,,0
W-0185,2026-05-04,674.95,502.17,331.7,172.78,0,0,0,4770.5,22.79,0
W-0185,2026-05-11,990.45,272.82,151.18,717.63,0,0,0,5539.71,49.5,0
W-0185,2026-05-18,885.05,143.66,9.15,741.39,0,0,0,6281.23,-32.1,0
W-0185,2026-05-25,761.31,158.22,121.11,603.09,0,0,0,7067.49,40.13,0
W-0185,2026-06-01,304.26,453.84,282.43,-149.58,0,0,0,6917.91,-13.94,0
W-0185,2026-06-08,490.47,186.79,82.9,303.68,0,0,0,7070.57,304.51,0
W-0185,2026-06-15,615.84,124.09,115.26,491.75,0,0,0,7542.87,58.25,0
W-0185,2026-06-22,752.98,292.54,50.09,460.44,0,0,0,8173.78,,0
W-0185,2026-06-29,284.15,401.96,198.42,-117.81,0,0,0,8055.97,616.63,0
W-0186,2026-03-30,643.29,1290.43,1229.64,-647.14,0,0,0,3556.5,14187.63,0
W-0186,2026-04-06,588.2,416.21,234.14,171.99,1,39.54,1.99,3507.11,582.52,0
W-0186,2026-04-13,645.54,637.13,513.09,8.41,0,0,0,3776.44,71.63,0
W-0186,2026-04-20,825.53,103.36,42.94,722.17,0,0,0,4361.09,25.09,0
W-0186,2026-04-27,433.17,1370.14,1163.45,-936.97,1,79.46,3.38,3641.1,434.6,0
W-0186,2026-05-04,569.57,237.55,145.81,332.02,0,0,0,3789.17,26.87,0
W-0186,2026-05-11,567.71,594.95,552.62,-27.24,0,0,0,3945.88,55.77,0
W-0186,2026-05-18,717.85,183.93,150.3,533.92,0,0,0,4198.98,659.38,0
W-0186,2026-05-25,580.08,190.48,105.61,389.6,0,0,0,4869.4,734.66,0
W-0186,2026-06-01,965.79,1422.35,1242.51,-456.56,0,0,0,4412.84,742.78,0
W-0186,2026-06-08,489.57,88.72,22.95,400.85,0,0,0,4499.3,8.96,0
W-0186,2026-06-15,666.31,736.29,655.43,-69.98,0,0,0,4621.18,673.83,0
W-0186,2026-06-22,643.32,253.29,152.33,390.03,0,0,0,5133.74,689.6,0
W-0186,2026-06-29,264.44,1584.24,1314.66,-1319.8,0,0,0,3813.94,31.68,0
W-0187,2026-03-30,701.71,1698.27,1550.58,-996.56,0,0,0,735.66,-21.36,0
W-0187,2026-04-06,651.9,314.29,88.43,337.61,0,0,0,1040.6,-29.19,0
W-0187,2026-04-13,667.46,939.3,784.79,-271.84,0,0,0,814.46,-8.8,0
W-0187,2026-04-20,753.71,320.96,98.13,432.75,0,0,0,1385.39,309.65,0
W-0187,2026-04-27,563.75,1650.81,1442.85,-1087.06,0,0,0,298.33,115.43,0
W-0187,2026-05-04,857.03,149.02,126.66,708.01,2,75.43,3.98,1081.77,27.98,0
W-0187,2026-05-11,608.22,600.82,594.28,7.4,0,0,0,927.16,792.35,0
W-0187,2026-05-18,692.83,149.04,36.25,543.79,0,0,0,1243.11,375.09,0
W-0187,2026-05-25,831.49,328.98,144.95,502.51,0,0,0,1970.75,708.79,0
W-0187,2026-06-01,645.37,1804.26,1520.0,-1158.89,1,58.05,2.47,892.45,2.27,0
W-0187,2026-06-08,264.49,332.7,85.27,-68.21,0,0,0,801.05,,0
W-0187,2026-06-15,786.44,845.52,690.32,-59.08,0,0,0,907.34,-17.99,0
W-0187,2026-06-22,634.66,75.98,35.47,558.68,0,0,0,1466.02,395.34,0
W-0187,2026-06-29,390.32,1462.42,1416.34,-1072.1,0,0,0,393.92,-28.6,0
W-0188,2026-03-30,875.76,1791.73,1700.13,-915.97,0,0,0,3109.35,45.26,0
W-0188,2026-04-06,1054.8,143.18,61.11,911.62,0,0,0,3577.61,148.54,0
W-0188,2026-04-13,802.35,476.02,391.96,326.33,0,0,0,4571.62,300.9,0
W-0188,2026-04-20,1049.41,263.94,173.13,785.47,0,0,0,5167.73,8992.21,0
W-0188,2026-04-27,1027.17,1657.58,1597.16,-630.41,1,101.74,4.32,4616.39,,0
W-0188,2026-05-04,662.42,315.29,274.67,347.13,0,0,0,5175.55,101.87,0
W-0188,2026-05-11,1097.22,542.15,394.64,555.07,0,0,0,5495.68,-17.67,0
W-0188,2026-05-18,1260.6,196.25,145.0,1064.35,0,0,0,6794.97,,0
W-0188,2026-05-25,441.97,165.87,41.78,276.1,0,0,0,6845.6,119.63,0
W-0188,2026-06-01,634.04,1892.0,1772.33,-1257.96,0,0,0,5813.11,-47.37,0
W-0188,2026-06-08,652.81,279.59,98.95,373.22,1,119.86,5.09,6077.86,,0
W-0188,2026-06-15,819.76,383.79,347.29,435.97,1,73.11,3.11,6815.27,17395.71,0
W-0188,2026-06-22,851.04,228.77,156.21,622.27,0,0,0,7199.72,31.09,0
W-0188,2026-06-29,441.4,1798.38,1778.5,-1356.98,0,0,0,6080.56,100.63,0
W-0189,2026-03-30,478.45,1908.94,1766.95,-1430.49,0,0,0,3840.84,99.4,0
W-0189,2026-04-06,806.82,291.62,138.94,515.2,0,0,0,4356.04,68.79,0
W-0189,2026-04-13,770.84,115.24,33.95,655.6,0,0,0,4884.76,765.03,0
W-0189,2026-04-20,629.97,140.09,18.15,489.88,1,51.89,2.21,5271.59,208.89,0
W-0189,2026-04-27,828.27,1797.92,1651.52,-969.65,0,0,0,4366.0,,0
W-0189,2026-05-04,985.72,360.57,228.03,625.15,0,0,0,5208.91,-40.34,0
W-0189,2026-05-11,360.87,16.05,0.0,344.82,0,0,0,5553.73,456.56,0
W-0189,2026-05-18,633.7,164.97,135.37,468.73,0,0,0,5842.23,-36.43,0
W-0189,2026-05-25,449.35,356.83,258.07,92.52,1,45.15,0.0,6160.13,12080.03,0
W-0189,2026-06-01,461.53,1805.58,1639.44,-1344.05,0,0,0,4659.63,730.88,0
W-0189,2026-06-08,606.02,252.42,76.54,353.6,0,0,0,4981.87,53.44,0
W-0189,2026-06-15,695.12,264.57,127.2,430.55,0,0,0,5600.23,532.32,0
W-0189,2026-06-22,797.14,302.05,189.86,495.09,0,0,0,5780.63,14041.06,0
W-0189,2026-06-29,126.94,1792.45,1792.45,-1665.51,0,0,0,4429.81,496.79,0
W-0190,2026-03-30,417.37,1837.15,1605.81,-1419.78,0,0,0,-474.02,9830.39,1
W-0190,2026-04-06,929.28,300.35,160.63,628.93,1,53.83,2.29,-251.29,167.68,1
W-0190,2026-04-13,574.56,139.23,61.11,435.33,0,0,0,276.9,-44.01,0
W-0190,2026-04-20,1175.05,128.31,34.17,1046.74,0,0,0,1324.99,378.23,0
W-0190,2026-04-27,623.66,1491.78,1338.62,-868.12,0,0,0,822.69,35.47,0
W-0190,2026-05-04,790.95,473.02,341.02,317.93,0,0,0,1140.62,643.83,0
W-0190,2026-05-11,786.32,216.66,153.34,569.66,1,62.59,0.0,1592.65,-12.64,0
W-0190,2026-05-18,738.98,114.58,8.82,624.4,1,47.82,2.03,2261.1,12476.28,0
W-0190,2026-05-25,913.56,173.95,96.52,739.61,0,0,0,3000.56,48.15,0
W-0190,2026-06-01,793.02,1577.08,1498.55,-784.06,0,0,0,2220.92,6907.05,0
W-0190,2026-06-08,981.46,169.35,159.02,812.11,0,0,0,2727.02,369.33,0
W-0190,2026-06-15,603.18,222.28,167.24,380.9,0,0,0,3442.05,39.4,0
W-0190,2026-06-22,798.83,85.42,71.57,713.41,0,0,0,3892.39,559.83,0
W-0190,2026-06-29,467.42,1863.17,1736.29,-1395.75,0,0,0,2911.31,493.84,0
W-0191,2026-03-30,172.84,152.02,62.72,20.82,0,0,0,4078.55,106.48,0
W-0191,2026-04-06,376.04,172.56,94.39,203.48,0,0,0,4282.03,,0
W-0191,2026-04-13,1028.94,384.0,142.01,644.94,0,0,0,4926.97,0.0,0
W-0191,2026-04-20,727.27,540.51,264.17,186.76,1,81.77,3.48,5006.48,-9.16,0
W-0191,2026-04-27,974.68,169.6,77.62,805.08,0,0,0,6000.58,-12.81,0
W-0191,2026-05-04,1070.33,186.79,128.02,883.54,1,144.84,6.16,6859.99,-12.05,0
W-0191,2026-05-11,1161.31,303.63,126.67,857.68,0,0,0,7244.21,5861.79,0
W-0191,2026-05-18,1020.98,354.47,131.97,666.51,0,0,0,7978.27,-13.91,0
W-0191,2026-05-25,159.99,263.86,110.35,-103.87,0,0,0,8449.28,493.33,0
W-0191,2026-06-01,925.37,236.92,121.69,688.45,0,0,0,9137.73,118.34,0
W-0191,2026-06-08,908.63,167.13,36.56,741.5,0,0,0,9750.37,,0
W-0191,2026-06-15,1098.3,486.51,240.57,611.79,0,0,0,10218.99,664.38,0
W-0191,2026-06-22,981.39,150.35,0.0,831.04,0,0,0,10934.89,39.29,0
W-0191,2026-06-29,0,142.89,95.88,-142.89,0,0,0,11179.17,715.57,0
W-0192,2026-03-30,412.52,156.6,27.02,255.92,0,0,0,1510.6,31.38,0
W-0192,2026-04-06,109.7,233.99,194.71,-124.29,0,0,0,1516.36,261.53,0
W-0192,2026-04-13,1044.09,266.46,85.09,777.63,0,0,0,2024.31,-0.02,0
W-0192,2026-04-20,901.11,217.7,57.13,683.41,0,0,0,2977.4,22.12,0
W-0192,2026-04-27,610.35,72.71,65.28,537.64,0,0,0,3379.16,194.71,0
W-0192,2026-05-04,388.5,246.63,221.2,141.87,1,56.05,2.38,3550.25,465.75,0
W-0192,2026-05-11,763.89,171.64,68.21,592.25,2,168.96,7.77,4474.17,11.08,0
W-0192,2026-05-18,386.46,197.0,25.09,189.46,1,64.17,2.73,4508.41,-39.69,0
W-0192,2026-05-25,681.04,258.78,83.11,422.26,1,43.67,1.99,5193.73,119.87,0
W-0192,2026-06-01,106.08,233.56,132.45,-127.48,0,0,0,5066.25,23.18,0
W-0192,2026-06-08,653.96,238.96,186.27,415.0,0,0,0,5324.16,74.43,0
W-0192,2026-06-15,823.35,131.73,58.49,691.62,0,0,0,5713.11,694.88,0
W-0192,2026-06-22,586.38,101.0,38.34,485.38,0,0,0,6367.47,544.2,0
W-0192,2026-06-29,160.64,216.95,117.33,-56.31,0,0,0,6601.94,289.29,0
W-0193,2026-03-30,529.5,138.08,24.44,391.42,0,0,0,4294.32,85.24,0
W-0193,2026-04-06,857.82,156.53,90.95,701.29,0,0,0,4790.02,3267.73,0
W-0193,2026-04-13,1099.3,592.44,377.49,506.86,1,91.84,3.9,5594.31,21.32,0
W-0193,2026-04-20,978.67,297.69,138.3,680.98,0,0,0,6275.29,362.2,0
W-0193,2026-04-27,734.64,206.0,114.35,528.64,1,24.98,1.99,6649.48,17.95,0
W-0193,2026-05-04,774.8,483.87,393.16,290.93,1,47.51,2.02,6767.91,459.99,0
W-0193,2026-05-11,579.34,305.46,262.45,273.88,0,0,0,7059.51,13.77,0
W-0193,2026-05-18,592.65,201.98,44.64,390.67,0,0,0,7639.03,369.33,0
W-0193,2026-05-25,924.78,254.75,74.52,670.03,0,0,0,8501.93,728.51,0
W-0193,2026-06-01,569.92,350.42,229.85,219.5,0,0,0,8517.82,217.07,0
W-0193,2026-06-08,741.13,413.75,202.26,327.38,0,0,0,8896.16,607.65,0
W-0193,2026-06-15,1197.19,269.85,147.26,927.34,0,0,0,9554.0,440.7,0
W-0193,2026-06-22,758.33,205.09,0.0,553.24,0,0,0,10344.24,94.43,0
W-0193,2026-06-29,201.73,204.65,75.75,-2.92,0,0,0,10526.47,77.25,0
W-0194,2026-03-30,543.19,1940.65,1909.15,-1397.46,0,0,0,3812.95,,0
W-0194,2026-04-06,471.63,187.42,0.0,284.21,0,0,0,4125.6,,0
W-0194,2026-04-13,506.23,196.21,143.98,310.02,0,0,0,4491.85,79.75,0
W-0194,2026-04-20,465.12,87.42,0.0,377.7,0,0,0,4823.82,326.19,0
W-0194,2026-04-27,553.87,2123.03,1978.51,-1569.16,0,0,0,3258.21,443.6,0
W-0194,2026-05-04,635.07,540.88,329.6,94.19,0,0,0,3481.83,416.21,0
W-0194,2026-05-11,539.73,422.93,152.76,116.8,0,0,0,3454.66,303.6,0
W-0194,2026-05-18,829.16,52.49,0.0,776.67,0,0,0,4275.03,-39.0,0
W-0194,2026-05-25,396.02,51.92,36.75,344.1,0,0,0,4597.27,-36.94,0
W-0194,2026-06-01,768.74,1993.26,1958.68,-1224.52,0,0,0,3174.77,58.32,0
W-0194,2026-06-08,726.19,275.19,62.43,451.0,0,0,0,3945.88,41.9,0
W-0194,2026-06-15,538.32,270.85,99.38,267.47,0,0,0,4057.86,41.68,0
W-0194,2026-06-22,652.77,260.05,63.45,392.72,0,0,0,4606.07,76.71,0
W-0194,2026-06-29,316.19,2293.35,2254.09,-1977.16,0,0,0,2628.91,383.55,0
W-0195,2026-03-30,715.97,1385.53,1336.07,-669.56,0,0,0,4213.49,603.52,0
W-0195,2026-04-06,786.0,482.37,277.98,303.63,0,0,0,5233.09,481.78,0
W-0195,2026-04-13,1290.44,113.8,27.41,1176.64,1,61.37,0.0,6289.53,414.43,0
W-0195,2026-04-20,560.02,230.99,157.35,329.03,1,67.48,2.87,6661.77,,0
W-0195,2026-04-27,513.99,1225.86,1201.33,-711.87,0,0,0,5938.06,19.69,0
W-0195,2026-05-04,1036.4,518.71,358.16,517.69,0,0,0,6423.67,-49.93,0
W-0195,2026-05-11,444.45,130.22,46.64,314.23,0,0,0,6987.66,18.32,0
W-0195,2026-05-18,751.29,223.28,127.81,528.01,0,0,0,7125.52,-17.93,0
W-0195,2026-05-25,1215.15,140.34,0.0,1074.81,0,0,0,8397.89,18.04,0
W-0195,2026-06-01,1213.48,1421.55,1298.02,-208.07,0,0,0,8215.1,-19.86,0
W-0195,2026-06-08,922.77,411.93,317.31,510.84,0,0,0,8893.25,-14.58,0
W-0195,2026-06-15,802.9,348.24,279.72,454.66,0,0,0,9148.56,,0
W-0195,2026-06-22,527.18,132.77,56.0,394.41,0,0,0,9742.32,452.45,0
W-0195,2026-06-29,243.97,1604.7,1401.39,-1360.73,0,0,0,8381.59,634.07,0
W-0196,2026-03-30,588.16,1139.77,1079.65,-551.61,0,0,0,814.49,-24.74,0
W-0196,2026-04-06,1194.53,203.02,57.75,991.51,2,175.49,5.45,1761.43,86.19,0
W-0196,2026-04-13,763.28,342.28,178.38,421.0,0,0,0,2449.13,90.91,0
